"pais","anio","region","region_id","tramo","contribucion_po","contribucion_empleo","contribucion_vtas","contribucion_sal_neto","ent_nr","emp_nr","ventas_anuales_en_uf","sal_neto","poblacion","km_2","densidad_pobl","pib_regional","aporte_pib","pbi_per_capita","tasa_ocupacion","tasa_desempleo","tasa_informalidad","tasa_pobreza","anios_educacion_promedio","sin_educacion","basica_incompleta","basica_completa","media_incompleta","media_completa","superior_incompleta","superior_completa","renta_media_laboral_hogar","renta_media_autonoma_hogar","subsidios_promedio_hogar","renta_media_hogar","share_ing_trabajo","esperanza_vida","tasa_mortalidad_general","tasa_mortalidad_infantil","tasa_homicidios","tasa_denuncias_delitos_graves","ent_per_1000","tasa_empleo_pyme"
"Chile",2012,"Región del Biobío",10,"Mediana",0.0203038966539602,0.192308443436263,0.117389450020788,10329479.7112682,1534,128013,70799898.59,11640558.089,1587457,23890.2,66.4480414563294,NA,NA,NA,51.8611857209838,8.42315094955191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86308126336377,7.4,NA,NA,0.966325387081351,8.06402945087646
"Chile",2012,"Región Metropolitana",7,"Sin Ventas/Sin Información",0.180150530662871,0.053459697014756,0,95129743.9791214,76689,403748,0,110296219.808,7065046,15403.2,458.673911914407,NA,NA,NA,59.8534792943201,6.53018862782991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32077938016045,7.1,NA,NA,10.8547063954007,5.71472570737685
"Chile",2012,"Región de Antofagasta",3,"Micro",0.632397226696547,0.10846174064461,0.0296399367824286,1664183.81393268,18060,26410,10950511.15,2115995.866,578137,126049.1,4.58660157034045,NA,NA,NA,57.4750677148933,5.29555387766985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79485827963205,8.6,NA,NA,31.2382705137364,4.56812139683155
"Chile",2012,"Región de Antofagasta",3,"Grande",0.010329855031865,0.377837828958176,0.75725688058502,22366270.5110108,295,92002,279769487.2,23565193.859,578137,126049.1,4.58660157034045,NA,NA,NA,57.4750677148933,5.29555387766985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79485827963205,8.6,NA,NA,0.510259678934232,15.9135291462058
"Chile",2012,"Región de La Araucanía",12,"Mediana",0.0157596443545499,0.178418926367177,0.187099653487259,4741815.91481703,748,58915,34598005.13,5373359.401,963294,31842.3,30.2520232520892,NA,NA,NA,55.3547205957704,7.5166134638064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08477114184248,7.6,NA,NA,0.776502293173216,6.11599366340909
"Chile",2012,"Región de Atacama",4,"Micro",0.650478437540962,0.172144039056996,0.0353039009708982,1929008.56754577,9925,21015,5351983.89,2525095.772,291941,75176.2,3.88342321106946,NA,NA,NA,57.9706615130651,4.9076043238634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08420383195072,8.5,NA,NA,33.9965952024553,7.19837227384985
"Chile",2012,"Región de Valparaíso",6,"Mediana",0.0194816349214369,0.181045163023738,0.093413256491339,12183929.6793248,1928,145548,92208236.78,14492200.353,1787099,16396.1,108.995370850385,NA,NA,NA,55.7311962510402,7.50013931489413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.50252120962375,7.6,NA,NA,1.07884342165711,8.14437252776707
"Chile",2012,"Región del Libertador General Bernardo O'Higgins",8,"Sin Ventas/Sin Información",0.146520779345427,0.046828188403049,0,2787362.08109387,7633,19757,0,3268711.258,902274,16387,55.0603527186184,NA,NA,NA,57.5105626061707,5.84642216759095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86893707028615,7.8,NA,NA,8.45973617770212,2.18968960648317
"Chile",2012,"Región de Los Lagos",14,"Pequeña",0.159437046487521,0.272793811210669,0.148361611023126,7377720.31552589,7998,104731,56889204.04,8752670.559,834466,48583.6,17.1758782799134,NA,NA,NA,58.3414681086575,3.88447671037409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8928481827273,8.4,NA,NA,9.58457264885567,12.5506611413766
"Chile",2012,"Región de Los Lagos",14,"Sin Ventas/Sin Información",0.14307072801212,0.0500026047093144,0,2581053.63945195,7177,19197,0,3049784.332,834466,48583.6,17.1758782799134,NA,NA,NA,58.3414681086575,3.88447671037409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8928481827273,8.4,NA,NA,8.60070991508342,2.30051314253666
"Chile",2012,"Región de Los Lagos",14,"Mediana",0.0189378837413284,0.181660241717024,0.116095307684095,4990127.58161366,950,69743,44516702.14,5615518.361,834466,48583.6,17.1758782799134,NA,NA,NA,58.3414681086575,3.88447671037409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8928481827273,8.4,NA,NA,1.13845261520541,8.3578000781338
"Chile",2012,"Región de Ñuble",11,"Micro",0.708686913800804,0.160054843967513,0.0456261565103255,1158622.54395986,19041,22880,9150128.35,1527160.024,484129,13178.5,36.7362749933604,NA,NA,NA,53.9901382698745,8.16795790907128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.330426394618,4.72601310807657
"Chile",2012,"Región de Ñuble",11,"Mediana",0.0149620366234926,0.237514952676092,0.0929455413098488,3063584.51022811,402,33953,18639826.31,3367439.543,484129,13178.5,36.7362749933604,NA,NA,NA,53.9901382698745,8.16795790907128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830357198184781,7.01321342039002
"Chile",2012,"Región de Magallanes y la Antártica Chilena",16,"Mediana",0.0187366167023555,0.173339760068552,0.133452474899299,894226.896363796,210,16183,10319729.83,1097762.424,163877,132297.2,1.23870346462359,NA,NA,NA,59.8263974134091,4.20858687890964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30065261232823,7.2,NA,NA,1.28144889154671,9.87508924376209
"Chile",2012,"Región del Biobío",10,"Micro",0.663304743752647,0.11014549360414,0.0438104120115251,2942580.04799329,50114,73320,26422925.8,3929090.413,1587457,23890.2,66.4480414563294,NA,NA,NA,51.8611857209838,8.42315094955191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86308126336377,7.4,NA,NA,31.5687291057333,4.61870778232103
"Chile",2012,"Región de Antofagasta",3,"Mediana",0.027908116814903,0.223211058908565,0.101972122146584,6417132.16875174,797,54351,37673726.12,7440040.832,578137,126049.1,4.58660157034045,NA,NA,NA,57.4750677148933,5.29555387766985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79485827963205,8.6,NA,NA,1.37856598003587,9.40105891856083
"Chile",2012,"Región del Libertador General Bernardo O'Higgins",8,"Mediana",0.0161051924368941,0.193714683909136,0.102363864227802,6061498.26485482,839,81729,40739623.88,6717866.765,902274,16387,55.0603527186184,NA,NA,NA,57.5105626061707,5.84642216759095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86893707028615,7.8,NA,NA,0.929872743756331,9.05811316739704
"Chile",2012,"Región de La Araucanía",12,"Pequeña",0.142721699007648,0.313371047164497,0.257679689396974,6853625.76310652,6774,103477,47649490.79,8641669.089,963294,31842.3,30.2520232520892,NA,NA,NA,55.3547205957704,7.5166134638064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08477114184248,7.6,NA,NA,7.03212103469969,10.7419956939418
"Chile",2012,"Región de Los Ríos",13,"Pequeña",0.142545877112284,0.345045706494114,0.183808997822442,3014353.52103154,2944,42766,20282957.4,3715661.308,387211,18429.5,21.0103909492932,NA,NA,NA,55.340161300411,6.61974214120542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89772608194488,7.7,NA,NA,7.60308978825498,11.0446242487946
"Chile",2012,"Región Metropolitana",7,"Pequeña",0.196963076764061,0.159111676172058,0.0456347123082674,92442707.0713067,83846,1201672,633852678.05,126609350.71,7065046,15403.2,458.673911914407,NA,NA,NA,59.8534792943201,6.53018862782991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32077938016045,7.1,NA,NA,11.8677217388252,17.0086932201149
"Chile",2012,"Región de Magallanes y la Antártica Chilena",16,"Micro",0.664346895074946,0.130280634104542,0.0543602955220003,365816.449270372,7446,12163,4203620.53,512429.748,163877,132297.2,1.23870346462359,NA,NA,NA,59.8263974134091,4.20858687890964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30065261232823,7.2,NA,NA,45.436516411699,7.42202993708696
"Chile",2012,"Región de Tarapacá",2,"Micro",0.657625211029826,0.125635932688971,0.0256628064588754,565705.224792592,11686,17015,6060359.5,869524.567,308251,42225.9,7.30004570654503,NA,NA,NA,62.0581281902792,4.65077627577948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02832291036449,7.2,NA,NA,37.9106637123643,5.51985232813519
"Chile",2012,"Región de Magallanes y la Antártica Chilena",16,"Sin Ventas/Sin Información",0.135885082084226,0.0468294772922022,0,1020076.41315958,1523,4372,0,1149751.316,163877,132297.2,1.23870346462359,NA,NA,NA,59.8263974134091,4.20858687890964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30065261232823,7.2,NA,NA,9.29355553250304,2.66785454944867
"Chile",2012,"Región Metropolitana",7,"Mediana",0.0357228431690369,0.147914147869394,0.0534328723761919,101932187.175864,15207,1117104,742166818.6,125535746.916,7065046,15403.2,458.673911914407,NA,NA,NA,59.8534792943201,6.53018862782991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32077938016045,7.1,NA,NA,2.15242759919751,15.8117017214042
"Chile",2012,"Región de Tarapacá",2,"Mediana",0.0422622397298818,0.219558299060038,0.160883794126782,2046751.05715179,751,29735,37993258.13,2414266.597,308251,42225.9,7.30004570654503,NA,NA,NA,62.0581281902792,4.65077627577948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02832291036449,7.2,NA,NA,2.43632624062858,9.64635962251542
"Chile",2012,"Región del Biobío",10,"Pequeña",0.156713257094451,0.272680702755891,0.141116610034704,10987597.818812,11840,181514,85110217.98,14086232.711,1587457,23890.2,66.4480414563294,NA,NA,NA,51.8611857209838,8.42315094955191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86308126336377,7.4,NA,NA,7.45846974122764,11.4342624713614
"Chile",2013,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Sin Ventas/Sin Información",0.119344262295082,0.103086300309598,NA,NA,910,4262,0,1191680.853,102772,108494.4,0.947256263917769,1102787237434.77,0.0064921818662997,10730424.9935271,66.9628556460436,4.66949245122981,NA,6.5,9.99430568486958,4.31926771998405,16.8665453791618,16.079144179821,13.2135406136512,27.225250005722,7.5792446732521,14.4343495368957,1018493,1145733.11905492,44646.7018849005,1190379.82093982,85.5602973862733,NA,4.6355062856713,7.76002704251848,NA,NA,8.85455182345386,4.14704394192971
"Chile",2013,"Región de Atacama",4,"Pequeña",0.17639941412469,0.257772472203827,0.132673014131468,1998041.63121212,2770,29583,19565843.13,2500506.926,294709,75176.2,3.92024337489791,3623905261830.25,0.0213341714769655,12296554.4378701,58.70334308286,5.78516349121015,NA,7.1,10.6882045968707,2.85034496337175,12.3478539288043,10.3670492768287,15.9532889723777,35.8225971460342,9.7330592572689,12.8184795379638,1099251,1213872.46322456,30219.3930466081,1244091.85627117,88.3576751287088,NA,4.78234413801042,8.42235004108463,NA,NA,9.39910216518668,10.0380375217588
"Chile",2013,"Región de Arica y Parinacota",1,"Pequeña",0.122693405751689,0.404598226897878,0.193334003784744,2260053.26955865,1762,30075,12144350.79,2741848.739,225025,16873.3,13.3361583092815,1282495082532.41,0.0075501339114182,5699344.88404582,56.7319421103273,5.92048702549268,NA,13.9,11.2064689893135,2.05196160823106,9.88396555185318,8.13478305935859,12.9823416471481,40.4794931411743,12.0380915701389,14.1587823629379,803677,932782.008535791,26857.7282901141,959639.736825903,83.7477384759894,NA,5.41478743388419,9.82322920379071,NA,NA,7.83024108432396,13.3651816464837
"Chile",2013,"Región del Biobío",10,"Pequeña",0.156358321692793,0.268060830757423,0.145238409882803,11954142.1243961,12089,177430,86548438.77,14826590.911,1597164,23890.2,66.8543586910114,9770039083516.8,0.0575168703607698,6117117.01711083,50.8268953795729,8.05639059705737,NA,22,10.380074290519,3.20729576051235,16.2747785449028,12.853218615055,12.6056894659996,28.4550160169601,11.9145713746547,14.1465589404106,690272,814523.127498662,43036.0982261159,857559.225724779,80.492686176094,NA,5.96741569641653,7.36990595288975,NA,NA,7.56904112539476,11.1090658191645
"Chile",2013,"Región de Tarapacá",2,"Mediana",0.0418389553862894,0.232577740318502,0.144849424045887,2348981.13643287,769,31458,38517497.43,2748336.819,314818,42225.9,7.455566370403,3973900771696.98,0.0233946183386181,12622851.2083076,60.1663506488078,6.09709591957288,NA,8.1,11.4296981565264,1.51504287496209,7.75669664144516,9.46487337350845,14.8286893963813,39.8678988218307,10.7231520116329,15.3547644615173,1218295,1339309.80019185,24825.9664419368,1364135.76663378,89.3089369317829,NA,4.51311077380525,7.12917152091697,NA,NA,2.442681168167,9.99244007648864
"Chile",2013,"Región de Arica y Parinacota",1,"Micro",0.725436947287793,0.194274413786609,0.0767016059760272,261994.112124734,10418,14441,4818041.27,399385.556,225025,16873.3,13.3361583092815,1282495082532.41,0.0075501339114182,5699344.88404582,56.7319421103273,5.92048702549268,NA,13.9,11.2064689893135,2.05196160823106,9.88396555185318,8.13478305935859,12.9823416471481,40.4794931411743,12.0380915701389,14.1587823629379,803677,932782.008535791,26857.7282901141,959639.736825903,83.7477384759894,NA,5.41478743388419,9.82322920379071,NA,NA,46.2970781024331,6.41750916564826
"Chile",2013,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Pequeña",0.13272131147541,0.322271671826625,NA,NA,1012,13324,6876859.35,756831.74,102772,108494.4,0.947256263917769,1102787237434.77,0.0064921818662997,10730424.9935271,66.9628556460436,4.66949245122981,NA,6.5,9.99430568486958,4.31926771998405,16.8665453791618,16.079144179821,13.2135406136512,27.225250005722,7.5792446732521,14.4343495368957,1018493,1145733.11905492,44646.7018849005,1190379.82093982,85.5602973862733,NA,4.6355062856713,7.76002704251848,NA,NA,9.84704004981902,12.9646207138131
"Chile",2013,"Región de Magallanes y la Antártica Chilena",16,"Grande",0.0098535054063481,0.360884661835749,0.66916580773014,3608847.47864061,113,33467,58131245.69,4089208.846,165142,132297.2,1.24826526940857,1596990881907.11,0.00940159161460786,9670410.20398875,59.1522271964699,4.04075725047774,NA,5.3,11.2841029029061,1.50485048070549,10.3158824145793,11.9802772998809,12.8196910023689,32.8405350446701,11.8239395320415,18.216948211193,1105185,1256351.55068908,19334.6202574987,1275686.17094658,86.6345198166298,NA,5.89579187854668,7.10588624469418,NA,NA,0.684259606883773,20.2655896137869
"Chile",2013,"Región de Arica y Parinacota",1,"Grande",0.00313348652600794,0.185368544253562,0.612312867494636,1993688.39645947,45,13779,38462671.39,2353446.824,225025,16873.3,13.3361583092815,1282495082532.41,0.0075501339114182,5699344.88404582,56.7319421103273,5.92048702549268,NA,13.9,11.2064689893135,2.05196160823106,9.88396555185318,8.13478305935859,12.9823416471481,40.4794931411743,12.0380915701389,14.1587823629379,803677,932782.008535791,26857.7282901141,959639.736825903,83.7477384759894,NA,5.41478743388419,9.82322920379071,NA,NA,0.199977780246639,6.12331963115209
"Chile",2013,"Región de Arica y Parinacota",1,"Sin Ventas/Sin Información",0.137594875008704,0.0336727967389988,0,262781.382062973,1976,2503,0,369383.344,225025,16873.3,13.3361583092815,1282495082532.41,0.0075501339114182,5699344.88404582,56.7319421103273,5.92048702549268,NA,13.9,11.2064689893135,2.05196160823106,9.88396555185318,8.13478305935859,12.9823416471481,40.4794931411743,12.0380915701389,14.1587823629379,803677,932782.008535791,26857.7282901141,959639.736825903,83.7477384759894,NA,5.41478743388419,9.82322920379071,NA,NA,8.78124652816354,1.11232085323853
"Chile",2013,"Región de Atacama",4,"Sin Ventas/Sin Información",0.142074762784181,0.0597835558188979,0,950956.847298695,2231,6861,0,1205882.188,294709,75176.2,3.92024337489791,3623905261830.25,0.0213341714769655,12296554.4378701,58.70334308286,5.78516349121015,NA,7.1,10.6882045968707,2.85034496337175,12.3478539288043,10.3670492768287,15.9532889723777,35.8225971460342,9.7330592572689,12.8184795379638,1099251,1213872.46322456,30219.3930466081,1244091.85627117,88.3576751287088,NA,4.78234413801042,8.42235004108463,NA,NA,7.57017939730378,2.32805920416411
"Chile",2013,"Región de Tarapacá",2,"Sin Ventas/Sin Información",0.103318824809576,0.0707906371527008,0,1586951.9423348,1899,9575,0,1984880.043,314818,42225.9,7.455566370403,3973900771696.98,0.0233946183386181,12622851.2083076,60.1663506488078,6.09709591957288,NA,8.1,11.4296981565264,1.51504287496209,7.75669664144516,9.46487337350845,14.8286893963813,39.8678988218307,10.7231520116329,15.3547644615173,1218295,1339309.80019185,24825.9664419368,1364135.76663378,89.3089369317829,NA,4.51311077380525,7.12917152091697,NA,NA,6.03205661683894,3.04143981602068
"Chile",2013,"Región Metropolitana",7,"Pequeña",0.201821729457675,0.158398057949262,0.0447144725498914,99751504.2040824,88540,1217431,667469326.86,134838646.386,7131650,15403.2,462.997948478238,70299909192840,0.413860244452881,9857453.63174581,60.3600169993964,5.90200236514017,NA,8.8,11.7327238746112,1.88531670719385,8.78512784838676,9.45060923695564,13.3602932095527,30.8649063110351,12.6389443874359,22.4614083766937,1320196,1489825.39143942,22156.5830547727,1511981.97449419,87.3156241145434,NA,5.25907359945053,7.00908771401315,NA,NA,12.4150792593579,17.0708181136203
"Chile",2013,"Región de Valparaíso",6,"Sin Ventas/Sin Información",0.167121580727467,0.107174807881146,0,20450194.0829125,16899,85896,0,22362615.814,1805775,16396.1,110.13442221016,13629012944055.1,0.0802349063240697,7547459.09321765,55.6034919785461,6.99152084382217,NA,15.3,11.2800143741337,2.01762914657592,10.1321928203105,10.2754563093185,13.3587375283241,32.4844300746917,12.9692867398262,18.4240564703941,868521,1038292.90135822,28679.4628752148,1066972.36423344,81.4005288878031,NA,6.56887997301408,7.57864431178288,NA,NA,9.35830875939694,4.75673879636167
"Chile",2013,"Región de Tarapacá",2,"Pequeña",0.176224156692057,0.268856555619631,0.0958388132093495,2078531.6191398,3239,36365,25484887.26,2633754.135,314818,42225.9,7.455566370403,3973900771696.98,0.0233946183386181,12622851.2083076,60.1663506488078,6.09709591957288,NA,8.1,11.4296981565264,1.51504287496209,7.75669664144516,9.46487337350845,14.8286893963813,39.8678988218307,10.7231520116329,15.3547644615173,1218295,1339309.80019185,24825.9664419368,1364135.76663378,89.3089369317829,NA,4.51311077380525,7.12917152091697,NA,NA,10.2884841400428,11.5511184239783
"Chile",2013,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Grande",0.00301639344262295,0.173302051083591,NA,NA,23,7165,NA,NA,102772,108494.4,0.947256263917769,1102787237434.77,0.0064921818662997,10730424.9935271,66.9628556460436,4.66949245122981,NA,6.5,9.99430568486958,4.31926771998405,16.8665453791618,16.079144179821,13.2135406136512,27.225250005722,7.5792446732521,14.4343495368957,1018493,1145733.11905492,44646.7018849005,1190379.82093982,85.5602973862733,NA,4.6355062856713,7.76002704251848,NA,NA,0.223796364768614,6.97174327637878
"Chile",2013,"Región de Valparaíso",6,"Grande",0.0078818805751696,0.326754897642668,0.801891794852643,41165517.9459064,797,261880,1008911385.22,45212585.638,1805775,16396.1,110.13442221016,13629012944055.1,0.0802349063240697,7547459.09321765,55.6034919785461,6.99152084382217,NA,15.3,11.2800143741337,2.01762914657592,10.1321928203105,10.2754563093185,13.3587375283241,32.4844300746917,12.9692867398262,18.4240564703941,868521,1038292.90135822,28679.4628752148,1066972.36423344,81.4005288878031,NA,6.56887997301408,7.57864431178288,NA,NA,0.441361742188257,14.5023604823414
"Chile",2013,"Región de Tarapacá",2,"Micro",0.657290533188248,0.130343491697349,0.0236500680496848,692836.982960134,12081,17630,6288885.45,1027080.547,314818,42225.9,7.455566370403,3973900771696.98,0.0233946183386181,12622851.2083076,60.1663506488078,6.09709591957288,NA,8.1,11.4296981565264,1.51504287496209,7.75669664144516,9.46487337350845,14.8286893963813,39.8678988218307,10.7231520116329,15.3547644615173,1218295,1339309.80019185,24825.9664419368,1364135.76663378,89.3089369317829,NA,4.51311077380525,7.12917152091697,NA,NA,38.3745529162881,5.60006098761824
"Chile",2013,"Región de Tarapacá",2,"Grande",0.0213275299238302,0.297431575211817,0.735661694695078,5505421.06520605,392,40230,195622782.91,6163510.902,314818,42225.9,7.455566370403,3973900771696.98,0.0233946183386181,12622851.2083076,60.1663506488078,6.09709591957288,NA,8.1,11.4296981565264,1.51504287496209,7.75669664144516,9.46487337350845,14.8286893963813,39.8678988218307,10.7231520116329,15.3547644615173,1218295,1339309.80019185,24825.9664419368,1364135.76663378,89.3089369317829,NA,4.51311077380525,7.12917152091697,NA,NA,1.24516387245964,12.7788118849621
"Chile",2013,"Región del Libertador General Bernardo O'Higgins",8,"Grande",0.00676837932839728,0.31211792182737,0.717254197182985,17187507.5274971,362,131367,309030378.69,18074412.688,912070,16387,55.6581436504546,6883877965756,0.0405258477628552,7547532.49833456,58.7556326504359,5.1467006479537,NA,15.5,10.3241975078928,2.92503777891397,16.240519285202,13.1838381290435,13.0722388625144,31.8029224872589,8.90585929155349,13.5479524731636,793684,920119.508702063,32103.495294063,952223.003996127,83.3506151846584,NA,5.71999082496628,7.74808844839066,NA,NA,0.396899360794676,14.4031708092581
"Chile",2013,"Región de Valparaíso",6,"Micro",0.643080361557784,0.134646025925284,0.0282126198922434,5461196.22441615,65027,107913,35496102.59,7320628.279,1805775,16396.1,110.13442221016,13629012944055.1,0.0802349063240697,7547459.09321765,55.6034919785461,6.99152084382217,NA,15.3,11.2800143741337,2.01762914657592,10.1321928203105,10.2754563093185,13.3587375283241,32.4844300746917,12.9692867398262,18.4240564703941,868521,1038292.90135822,28679.4628752148,1066972.36423344,81.4005288878031,NA,6.56887997301408,7.57864431178288,NA,NA,36.0105771760048,5.97599368692113
"Chile",2013,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Micro",0.730098360655738,0.198505224458204,NA,NA,5567,8207,2778248.34,552384.555,102772,108494.4,0.947256263917769,1102787237434.77,0.0064921818662997,10730424.9935271,66.9628556460436,4.66949245122981,NA,6.5,9.99430568486958,4.31926771998405,16.8665453791618,16.079144179821,13.2135406136512,27.225250005722,7.5792446732521,14.4343495368957,1018493,1145733.11905492,44646.7018849005,1190379.82093982,85.5602973862733,NA,4.6355062856713,7.76002704251848,NA,NA,54.1684505507337,7.98563811154789
