"pais","anio","region","region_id","tramo","contribucion_po","contribucion_vtas","ent_nr","ent_per_1000","n_muertes","n_nace","tm","tn","ts1","tasa_informalidad","tasa_pobreza","tasa_homicidios","tasa_desempleo","poblacion","km_2","densidad_poblacion","pib_regional","ingresos_promedio_per_capita","ingreso_medio_hogares","idh","gini","esperanza_vida_mujeres","esperanza_vida_hombres","aporte_pib","anios_educacion_promedio"
"Uruguay",2013,"Tacuarembó",NA,"Mediana",15.9931316,29.812952,105,NA,2,5,1.9047619,4.7619048,98.0952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Tacuarembó",NA,"Grandes",28.8633003,39.3232651,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Treinta Y Tres",NA,"Micro",34.0376663,13.7130651,1465,NA,212,307,14.4709898,20.9556314,85.5290102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Treinta Y Tres",NA,"Pequeña",31.8326988,25.6418648,240,NA,12,10,5,4.1666667,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Treinta Y Tres",NA,"Mediana",14.1376057,35.2346382,50,NA,3,1,6,2,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2013,"Treinta Y Tres",NA,"Grandes",19.9920216,25.4104366,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Paysandú",NA,"Micro",27.6551189,9.1721449,3830,NA,631,787,16.4751958,20.5483029,83.5248042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Paysandú",NA,"Pequeña",27.7009697,15.0334854,737,NA,34,33,4.6132972,4.4776119,95.3867028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Paysandú",NA,"Mediana",23.0727158,25.702486,136,NA,2,3,1.4705882,2.2058824,98.5294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Paysandú",NA,"Grandes",21.5711956,50.0918808,16,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Río Negro",NA,"Micro",32.3050957,5.9191055,1950,NA,332,381,17.025641,19.5384615,82.974359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Río Negro",NA,"Pequeña",32.9189339,10.9802532,360,NA,20,21,5.5555556,5.8333333,94.4444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Río Negro",NA,"Mediana",20.9485111,23.3739014,57,NA,1,4,1.754386,7.0175439,98.245614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Río Negro",NA,"Grandes",13.8274584,59.7267418,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"San José",NA,"Micro",29.7508373,9.1185398,4128,NA,738,832,17.877907,20.1550388,82.122093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"San José",NA,"Pequeña",23.2799397,14.0314674,580,NA,22,23,3.7931034,3.9655172,96.2068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"San José",NA,"Mediana",23.8796101,25.5608788,127,NA,1,4,0.7874016,3.1496063,99.2125984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"San José",NA,"Grandes",23.0896168,51.2891121,20,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Tacuarembó",NA,"Micro",29.3199596,12.4850454,2811,NA,522,552,18.5699039,19.6371398,81.4300961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Tacuarembó",NA,"Pequeña",26.1820259,17.613142,416,NA,20,27,4.8076923,6.4903846,95.1923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Tacuarembó",NA,"Mediana",17.2353706,29.4477615,65,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Tacuarembó",NA,"Grandes",27.26264,40.4540482,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Treinta Y Tres",NA,"Micro",35.5721817,13.3493891,1543,NA,258,280,16.720674,18.1464679,83.279326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Treinta Y Tres",NA,"Pequeña",31.2495575,23.1194763,249,NA,12,15,4.8192771,6.0240964,95.1807229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Treinta Y Tres",NA,"Mediana",14.8893366,35.6464119,31,NA,NA,1,NA,3.2258065,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2014,"Treinta Y Tres",NA,"Grandes",18.2889309,27.8847256,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Paysandú",NA,"Micro",27.3672523,8.3407526,4292,NA,639,921,14.888164,21.4585275,85.111836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Paysandú",NA,"Pequeña",27.3103848,12.9784956,593,NA,20,24,3.3726813,4.0472175,96.6273187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Paysandú",NA,"Mediana",21.6405888,23.7702713,107,NA,1,2,0.9345794,1.8691589,99.0654206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Paysandú",NA,"Grandes",23.681776,54.9104843,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Río Negro",NA,"Micro",31.0558605,5.3958154,2149,NA,320,446,14.8906468,20.753839,85.1093532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Río Negro",NA,"Pequeña",28.8337002,8.8161077,291,NA,7,10,2.4054983,3.4364261,97.5945017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Río Negro",NA,"Mediana",20.2232952,20.112463,40,NA,NA,1,NA,2.5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Río Negro",NA,"Grandes",19.8871479,65.675621,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"San José",NA,"Micro",29.3353481,8.8539391,4286,NA,603,773,14.0690621,18.0354643,85.9309379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"San José",NA,"Pequeña",23.3487663,13.2995663,484,NA,21,23,4.338843,4.7520661,95.661157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"San José",NA,"Mediana",23.1088428,24.9703579,109,NA,7,5,6.4220183,4.587156,93.5779817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"San José",NA,"Grandes",24.2070408,52.8761368,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Tacuarembó",NA,"Micro",29.1098804,11.0842142,3009,NA,434,640,14.4233965,21.2695248,85.5766035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Tacuarembó",NA,"Pequeña",25.1843338,15.5425978,350,NA,15,16,4.2857143,4.5714286,95.7142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Tacuarembó",NA,"Mediana",17.6185055,26.4025764,55,NA,NA,1,NA,1.8181818,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Tacuarembó",NA,"Grandes",28.0872841,46.9706116,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Treinta Y Tres",NA,"Micro",34.3387756,13.8652945,1713,NA,258,383,15.061296,22.3584355,84.938704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Treinta Y Tres",NA,"Pequeña",28.8567276,22.8900814,204,NA,13,16,6.372549,7.8431373,93.627451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Treinta Y Tres",NA,"Mediana",16.6417809,34.9792099,29,NA,1,NA,3.4482759,NA,96.5517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2015,"Treinta Y Tres",NA,"Grandes",20.1627102,28.2654171,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Paysandú",NA,"Micro",28.6697788,8.1972198,4246,NA,733,751,17.2633066,17.687235,82.7366934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Paysandú",NA,"Pequeña",27.7189884,12.8463726,754,NA,22,34,2.9177719,4.5092838,97.0822281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Paysandú",NA,"Mediana",21.7996349,21.9554043,114,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Paysandú",NA,"Grandes",21.8115959,57.0010071,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Río Negro",NA,"Micro",29.7431679,5.9442363,2166,NA,410,408,18.9289012,18.8365651,81.0710988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Río Negro",NA,"Pequeña",27.9727764,9.4737759,357,NA,14,11,3.9215686,3.0812325,96.0784314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Río Negro",NA,"Mediana",19.7650814,21.3341293,48,NA,2,3,4.1666667,6.25,95.8333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Río Negro",NA,"Grandes",22.5189705,63.2478561,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"San José",NA,"Micro",30.5578804,8.7667656,4321,NA,702,770,16.2462393,17.8199491,83.7537607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"San José",NA,"Pequeña",23.5277596,12.6076221,605,NA,25,23,4.1322314,3.8016529,95.8677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"San José",NA,"Mediana",21.7886353,21.5664711,107,NA,1,1,0.9345794,0.9345794,99.0654206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"San José",NA,"Grandes",24.125721,57.0591393,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Tacuarembó",NA,"Micro",30.101202,12.6088457,3132,NA,607,640,19.3805875,20.4342273,80.6194125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Tacuarembó",NA,"Pequeña",24.9949093,17.4171486,420,NA,16,16,3.8095238,3.8095238,96.1904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Tacuarembó",NA,"Mediana",17.3598289,28.4381504,65,NA,1,2,1.5384615,3.0769231,98.4615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Tacuarembó",NA,"Grandes",27.5440617,41.5358543,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Treinta Y Tres",NA,"Micro",39.3203926,13.9202023,1741,NA,327,332,18.782309,19.0695003,81.217691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Treinta Y Tres",NA,"Pequeña",32.3306313,23.9300995,243,NA,10,11,4.1152263,4.526749,95.8847737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Treinta Y Tres",NA,"Mediana",14.7046623,38.8194389,34,NA,1,2,2.9411765,5.8823529,97.0588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2016,"Treinta Y Tres",NA,"Grandes",13.6443186,23.3302555,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Paysandú",NA,"Micro",27.4002151,8.7689743,4298,NA,678,765,15.774779,17.7989763,84.225221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Paysandú",NA,"Pequeña",27.8178024,12.6399546,734,NA,29,26,3.9509537,3.5422343,96.0490463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Paysandú",NA,"Mediana",21.7513847,20.9427891,116,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Paysandú",NA,"Grandes",23.0305996,57.6482811,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Río Negro",NA,"Micro",30.5621014,6.0274081,2232,NA,454,459,20.3405018,20.5645161,79.6594982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Río Negro",NA,"Pequeña",28.9242268,9.3764048,331,NA,13,9,3.9274924,2.7190332,96.0725076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Río Negro",NA,"Mediana",20.2003384,21.7735672,48,NA,1,NA,2.0833333,NA,97.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Río Negro",NA,"Grandes",20.3133373,62.8226204,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"San José",NA,"Micro",29.4771919,10.5460281,4481,NA,743,861,16.5811203,19.2144611,83.4188797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"San José",NA,"Pequeña",24.4437847,15.7760162,594,NA,23,14,3.8720539,2.3569024,96.1279461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"San José",NA,"Mediana",21.0623665,25.508049,104,NA,4,1,3.8461538,0.9615385,96.1538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"San José",NA,"Grandes",25.0166607,48.1699066,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Tacuarembó",NA,"Micro",30.1157932,13.1305246,3183,NA,588,663,18.4731385,20.8294062,81.5268615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Tacuarembó",NA,"Pequeña",25.2796345,18.3933887,427,NA,19,15,4.4496487,3.5128806,95.5503513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Tacuarembó",NA,"Mediana",18.1735954,25.2576847,64,NA,1,NA,1.5625,NA,98.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Tacuarembó",NA,"Grandes",26.4309788,43.2184029,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Treinta Y Tres",NA,"Micro",37.1379013,15.066227,1823,NA,298,419,16.3466813,22.9840922,83.6533187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Treinta Y Tres",NA,"Pequeña",31.7030735,22.2937374,246,NA,11,10,4.4715447,4.0650407,95.5284553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Treinta Y Tres",NA,"Mediana",17.606245,34.0906715,33,NA,1,2,3.030303,6.0606061,96.969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2017,"Treinta Y Tres",NA,"Grandes",13.5527821,28.5493622,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Paysandú",NA,"Micro",28.2980537,10.2976809,4437,NA,745,829,16.7906243,18.6837954,83.2093757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Paysandú",NA,"Pequeña",28.0020847,14.6268215,682,NA,30,33,4.398827,4.8387097,95.601173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Paysandú",NA,"Mediana",21.7611389,23.5290565,168,NA,1,1,0.5952381,0.5952381,99.4047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Paysandú",NA,"Grandes",21.9387264,51.5464401,26,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Río Negro",NA,"Micro",31.2428951,5.7339063,2262,NA,429,474,18.9655172,20.9549072,81.0344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Río Negro",NA,"Pequeña",29.4769974,8.3745556,291,NA,5,11,1.7182131,3.7800687,98.2817869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Río Negro",NA,"Mediana",21.2925377,18.9068623,86,NA,1,1,1.1627907,1.1627907,98.8372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Río Negro",NA,"Grandes",17.9875698,66.9846725,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"San José",NA,"Micro",29.5967464,10.3641434,4524,NA,797,795,17.617153,17.5729443,82.382847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"San José",NA,"Pequeña",23.5772495,15.0800505,555,NA,20,14,3.6036036,2.5225225,96.3963964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"San José",NA,"Mediana",21.4239292,25.2556858,152,NA,NA,1,NA,0.6578947,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"San José",NA,"Grandes",25.4020767,49.3001213,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Tacuarembó",NA,"Micro",30.2943821,9.6751642,3310,NA,613,721,18.5196375,21.7824773,81.4803625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Tacuarembó",NA,"Pequeña",24.7592163,12.3904133,402,NA,17,19,4.2288557,4.7263682,95.7711443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Tacuarembó",NA,"Mediana",17.6415329,18.1035385,91,NA,1,1,1.0989011,1.0989011,98.9010989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Tacuarembó",NA,"Grandes",27.3048706,59.830883,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Treinta Y Tres",NA,"Micro",37.4066696,16.48493,1914,NA,393,406,20.5329154,21.2121212,79.4670846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Treinta Y Tres",NA,"Pequeña",29.8440113,21.8053398,237,NA,8,8,3.3755274,3.3755274,96.6244726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Treinta Y Tres",NA,"Mediana",19.3559055,30.1531887,50,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2018,"Treinta Y Tres",NA,"Grandes",13.3934135,31.5565472,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Paysandú",NA,"Micro",29.8548794,11.2147636,4835,NA,859,1094,17.7662875,22.6266805,82.2337125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Paysandú",NA,"Pequeña",27.8611584,15.3305101,705,NA,38,31,5.3900709,4.3971631,94.6099291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Paysandú",NA,"Mediana",22.2056637,23.9472828,114,NA,2,NA,1.754386,NA,98.245614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Paysandú",NA,"Grandes",20.0782967,49.5074425,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Río Negro",NA,"Micro",31.0845356,6.4774108,2427,NA,427,590,17.5937371,24.3098475,82.4062629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Río Negro",NA,"Pequeña",27.6316586,9.1759968,330,NA,14,13,4.2424242,3.9393939,95.7575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Río Negro",NA,"Mediana",20.3848343,22.444088,54,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Río Negro",NA,"Grandes",20.8989735,61.902504,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"San José",NA,"Micro",30.0828648,11.3462753,4621,NA,793,866,17.1607877,18.7405324,82.8392123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"San José",NA,"Pequeña",23.8407974,15.6034908,585,NA,19,20,3.2478632,3.4188034,96.7521368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"San José",NA,"Mediana",21.2456303,27.0230503,97,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"San José",NA,"Grandes",24.8307114,46.0271835,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Tacuarembó",NA,"Micro",31.2258625,12.9800949,3575,NA,607,861,16.979021,24.0839161,83.020979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Tacuarembó",NA,"Pequeña",24.6781616,15.3695803,419,NA,14,12,3.3412888,2.8639618,96.6587112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Tacuarembó",NA,"Mediana",18.3208523,23.7473259,64,NA,1,NA,1.5625,NA,98.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Tacuarembó",NA,"Grandes",25.7751198,47.9029961,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Treinta Y Tres",NA,"Micro",37.1560211,16.1290359,1933,NA,375,405,19.3998965,20.9518883,80.6001035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",2019,"Treinta Y Tres",NA,"Pequeña",29.0026417,22.1155548,249,NA,11,9,4.4176707,3.6144578,95.5823293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
